Patent_ID;Family_ID;Country
CN116814619A;88124899;CN
CN116870194A;88261080;CN
CN117045790A;88659582;CN
CN117050120A;88668004;CN
CN117065020A;88701107;CN
CN117085136A;88775568;CN
CN117106892A;88812144;CN
CN117205324A;89040489;CN
CN116036117A;55697082;CN
LT3607068T;61899310;LT
CN116144653A;63930142;CN
JP2023090959A;71889082;JP
JP2023152619A;81867406;JP
CN115746118A;85371496;CN
CN115786343A;85439543;CN
CN115807017A;85484801;CN
CN115851584A;85674916;CN
CN115851783A;85670800;CN
CN115869388A;85765617;CN
CN115960954A;87360576;CN
CN115976051A;85957066;CN
CN116042614A;86122429;CN
CN116041465A;86129169;CN
CN116200409A;86515440;CN
CN116218886A;86573758;CN
CN116286815A;86782363;CN
CN116267920A;86793215;CN
CN116286872A;86830696;CN
CN116355902A;86938504;CN
CN116411027A;87058754;CN
NL2030573B1;87378604;NL
CN116491520A;87321955;CN
CN116515831A;87403892;CN
CN116574714A;87540374;CN
CN116732245A;87913990;CN
CN116732042A;87909715;CN
CN116732041A;87908851;CN
JP2023128256A;87972140;JP
CN116769823A;87985680;CN
CN116819097A;88140753;CN
CN116814448A;88115984;CN
CN116837021A;88170555;CN
CN116875610A;88255778;CN
CN116949053A;88457011;CN
CN116949010A;88455440;CN
CN117025742A;88634388;CN
CN117187093A;88991763;CN
CN117264961A;89213112;CN
TW202317151A;61006326;TW
CN116434833A;87080643;CN
MY199389A;60051497;MY
KR20230002140A;74129882;KR
MY204210A;78468176;MY
JP2024160385A;75870629;JP
CN115558669A;84737862;CN
CN115572775A;84583922;CN
CN115590038A;84842198;CN
KR102496921B1;85220994;KR
CN115717147A;85255952;CN
CN115717146A;85255948;CN
CN115786348A;85427851;CN
CN115786199A;85441730;CN
CN115812699A;85533085;CN
CN115838731A;85574964;CN
CN115838723A;85576345;CN
JP2024059839A;77490338;JP
CN115851733A;85671508;CN
CN115851716A;85660671;CN
CN115896123A;86472700;CN
CN115895917A;86475094;CN
CN115896117A;86496121;CN
KR20230045883A;85884354;KR
KR20230045886A;85884279;KR
KR20230045889A;85884420;KR
KR20230045893A;85884482;KR
KR20230045892A;85884556;KR
KR20230045891A;85884466;KR
JP2024026825A;76234799;JP
CN115927384A;86553135;CN
CN115925856A;86549497;CN
CN115927357A;86651432;CN
CN115927339A;86557298;CN
CN115925859A;86651045;CN
CN115948393A;87295724;CN
CN115960891A;87362224;CN
CN115960908A;87362358;CN
CN115976103A;85975433;CN
CN116004614A;86027266;CN
CN116004538A;86026380;CN
CN116042616A;86117129;CN
CN116042620A;86128958;CN
CN119224296A;71100749;CN
JP2024161362A;69469244;JP
CN118079011A;71841304;CN
JP2024178415A;72941425;JP
JP2024012280A;73744745;JP
PT4220360T;56943436;PT
JP2024111074A;69525927;JP
JP2024119882A;67841155;JP
JP2024038106A;69525636;JP
JP2024091781A;69591162;JP
JP2024178439A;68104813;JP
ZA202101298B;69951906;ZA
JP2024003157A;68281954;JP
JP2024174889A;68468848;JP
JP2024164112A;68502056;JP
CN118904316A;71073193;CN
CN116064679A;86182673;CN
CN116064420A;86170766;CN
CN116098233A;86260479;CN
CN116103302A;86261657;CN
CN116144684A;86357365;CN
CN116144646A;86357007;CN
CN116162627A;86410022;CN
CN116179610A;86433828;CN
CN116171942A;86446279;CN
CN116179608A;86445510;CN
CN116200385A;86515436;CN
CN116210716A;86590752;CN
CN116218919A;86579426;CN
SA520420620B1;68617387;SA
JP2024161413A;67211813;JP
JP2024012460A;66668952;JP
JP2024123017A;68842359;JP
ZA202007682B;68987235;ZA
JP2024038076A;69182364;JP
JP2024160282A;63113391;JP
JP2024164003A;63363853;JP
CN116240210A;86625650;CN
CN116254239A;86687878;CN
CN116265581A;86743810;CN
CN116286813A;86787514;CN
CN116267811A;86825146;CN
CN116286818A;86829707;CN
CN116376916A;86974222;CN
CN116396966A;87015283;CN
CN116411089A;87057679;CN
CN116426541A;87080042;CN
CN116444676A;87124902;CN
JP2024156786A;61563209;JP
JP2024056718A;68467110;JP
JP2024026274A;62217792;JP
JP2024079842A;68540760;JP
CN118048419A;65995252;CN
JP2024023235A;66333370;JP
CN117323424A;65031763;CN
CN119193868A;65139285;CN
JP2024023388A;61283585;JP
CN116463345A;87178065;CN
CN116463341A;87181297;CN
CN116515881A;87402314;CN
CN116515828A;87396623;CN
CN116515845A;87399914;CN
CN116536307A;87452028;CN
CN116536306A;87453941;CN
CN116555236A;87494867;CN
CN116590266A;87594245;CN
CN116589552A;87589122;CN
CN117701566A;59771647;CN
JP2024020326A;65040594;JP
JP2024028231A;65271710;JP
CN118581197A;59996851;CN
JP2024023199A;63684417;JP
CN117778545A;59713905;CN
CN118345073A;63896482;CN
CN116606871A;87675976;CN
CN116606851A;87684493;CN
CN116622743A;87616482;CN
CN116650655A;87711978;CN
CN116716296A;87866757;CN
CN116716297A;87874128;CN
CN116716307A;87873470;CN
CN116716295A;87872216;CN
CN116716269A;87872248;CN
CN116744941A;87901646;CN
CN116751798A;87955483;CN
CN116751769A;87949143;CN
CN116769800A;87994145;CN
CN116769839A;87992138;CN
CN117624310A;62711123;CN
KR20240010750A;63039118;KR
PT3576753T;61163718;PT
JP2024056807A;59398721;JP
JP2024088716A;59563243;JP
JP2024099661A;59626355;JP
JP2024029178A;59295175;JP
JP2024102041A;56360269;JP
ZA201902079B;61619722;ZA
CN116769810A;88011794;CN
CN116769005A;88005859;CN
CN116790639A;88048299;CN
CN116790638A;88050101;CN
CN116790679A;88040752;CN
CN116814657A;88118318;CN
CN116814624A;88125504;CN
CN116814641A;88115006;CN
CN116837036A;88162692;CN
CN116875612A;88271691;CN
CN116891900A;88311346;CN
CN116903736A;88367848;CN
CN116926149A;88393171;CN
JP2024084827A;57757423;JP
CN117778536A;58270407;CN
JP2024114703A;58348016;JP
ZA201803854B;55132611;ZA
CN116949051A;88454278;CN
CN116970623A;88476483;CN
CN116970615A;88472018;CN
CN116987695A;88520296;CN
CN117004671A;88572971;CN
CN117025561A;88621486;CN
CN117025611A;88626518;CN
CN117025617A;88623444;CN
CN117089547A;88769632;CN
CN117106052A;88800201;CN
CN117120610A;88804260;CN
CN117143879A;88900331;CN
CN117178996A;89000163;CN
CN117178982A;88985820;CN
CN117187209A;88983863;CN
CN117187278A;88994378;CN
CN117210462A;89034656;CN
CN117230114A;89089898;CN
CN117230064A;89093646;CN
CN117230065A;89081804;CN
CN117247943A;89136783;CN
CN117264953A;89200013;CN
JP2024026210A;55653846;JP
JP2024160269A;55747561;JP
CN117296835A;89236563;CN
CN117305300A;89245209;CN
CN117305338A;89245935;CN
CN117304292A;89288488;CN
JP2023100832A;45723747;JP
ZA202103669B;65630620;ZA
JP2023171403A;66173915;JP
CN117925786A;51528695;CN
CN118240918A;52142661;CN
CN117568449A;52142836;CN
CN118755718A;50342241;CN
MX2023010202A;67908078;MX
PH12021550254A1;67587976;PH
JP2023123449A;71013269;JP
CN115702006A;78846848;CN
CN115678903A;85048975;CN
CN115725620A;85293151;CN
MX2021010631A;89843925;MX
CN115807007A;85483090;CN
CN115806996A;85483117;CN
CN115820637A;85523795;CN
CN118576623A;92535094;CN
JP2024177476A;38997492;JP
JP2024012416A;43356760;JP
JP2024102333A;48692693;JP
JP2024023334A;49915731;JP
CN118460684A;92160776;CN
CN118530988A;92379925;CN
CN118562637A;92463357;CN
CN118581098A;92536472;CN
CN118599855A;92558805;CN
CN118638822A;92669276;CN
CN118685436A;92772189;CN
CN118703494A;92806836;CN
CN118813617A;93083476;CN
CN118995756A;93472475;CN
CN119082185A;93699139;CN
CN117883410A;90647305;CN
CN118059260A;91110626;CN
CN117737025A;90250491;CN
CN117925817A;90751294;CN
CN117987462A;90890464;CN
CN118006626A;90945705;CN
CN118064437A;91106215;CN
CN118127029A;91242845;CN
CN118147299A;91297701;CN
CN118147140A;91301328;CN
CN118185990A;91415041;CN
CN118207218A;91452417;CN
CN118240820A;91553702;CN
CN118243927A;91560692;CN
CN118304415A;91731670;CN
CN118360372A;91883471;CN
CN118421679A;92314991;CN
CN118460476A;92162114;CN
CN115838414A;85574737;CN
CN115838756A;85574217;CN
CN115851795A;85660305;CN
CN115851727A;85663295;CN
CN115873898A;85754246;CN
CN115873845A;85766319;CN
CN115887665A;86483984;CN
CN115896116A;86478464;CN
CN115894648A;86479415;CN
CN115927305A;86551214;CN
CN115925857A;86551291;CN
CN115927353A;86551207;CN
JP2024133570A;67953864;JP
CN117338814A;89358222;CN
CN117343935A;89367913;CN
CN117535349A;89795137;CN
KR20240027561A;90297932;KR
CN117660377A;90063120;CN
CN119015411A;93526157;CN
CN119033937A;93568596;CN
CN119101658A;93717987;CN
CN119097734A;93710533;CN
CN119162209A;93892643;CN
CN119174830A;93899612;CN
CN119185348A;94072832;CN
CN119220661A;93944337;CN
MX2024012513A;66751772;MX
JP2024075707A;66949365;JP
CN118286249A;91679870;CN
CN118320096A;91763709;CN
CN118384278A;91992399;CN
CN118403068A;92000238;CN
CN118425525A;92323716;CN
CN118441053A;92318110;CN
CN118490891A;92247031;CN
CN118512606A;92283466;CN
CN118717979A;92861021;CN
CN118773145A;92985364;CN
CN118892467A;93265940;CN
CN118903424A;93294828;CN
CN118910056A;93310550;CN
CN118995715A;93490824;CN
CN115927349A;86652883;CN
CN115927334A;86553053;CN
CN115960886A;87357206;CN
CN115957324A;87353209;CN
CN115960907A;87356742;CN
CN115960799A;87351676;CN
CN115960892A;87358473;CN
CN115956584A;87357231;CN
CN115992182A;85993070;CN
CN116004638A;86030990;CN
CN116004615A;86018023;CN
CN116024220A;86071236;CN
CN117510475A;89765466;CN
CN117551647A;89813898;CN
CN117603969A;89958806;CN
CN117625611A;90028163;CN
CN117736912A;90282273;CN
CN117802215A;90424470;CN
CN117883454A;90638940;CN
CN117949669A;90800013;CN
CN118045183A;91043950;CN
CN118064568A;91106576;CN
CN118161615A;91356008;CN
CN118207317A;91450061;CN
CN118252936A;91610354;CN
CN117338942A;89365972;CN
CN117338805A;89361334;CN
CN117448378A;89588850;CN
CN116024219A;86090152;CN
CN116024209A;86074611;CN
CN116041460A;86118965;CN
CN116042702A;86114047;CN
CN116042712A;86119104;CN
CN116064680A;86175820;CN
CN116064530A;86172224;CN
CN116083477A;86202093;CN
CN116082482A;86212497;CN
CN116103294A;86257305;CN
CN116121248A;86296216;CN
CN116121253A;86304831;CN
CN116115754A;86308620;CN
CN118703488A;92819070;CN
CN118726413A;92847463;CN
CN118837171A;93150097;CN
CN118834874A;93138804;CN
CN118910060A;93301736;CN
CN118956909A;93395716;CN
CN119162173A;93890587;CN
CN119220548A;94070977;CN
CN117904346A;90681036;CN
CN118086295A;91148861;CN
CN118166051A;91353192;CN
CN118359184A;91885848;CN
CN118434862A;92322003;CN
CN118460648A;92162322;CN
CN118460656A;92151706;CN
CN118460647A;92164031;CN
CN118460649A;92168787;CN
CN118460650A;92164324;CN
CN118460538A;92169420;CN
CN118475697A;92169001;CN
CN118581060A;92525116;CN
CN116144681A;86338210;CN
CN116162604A;86415150;CN
CN116159070A;86414450;CN
CN116179665A;86451856;CN
CN116200383A;86513627;CN
CN116286974A;86793359;CN
CN116286908A;86834214;CN
CN116333078A;86891517;CN
CN116334044A;86874798;CN
CN116326549A;86891414;CN
CN116334008A;86875537;CN
CN116334075A;86890029;CN
CN118103508A;85793979;CN
CN117448321A;89587951;CN
CN117568350A;89864625;CN
CN117599200A;89943331;CN
CN117625615A;90026619;CN
CN117778390A;90397464;CN
CN117887801A;90645324;CN
CN117887811A;90642822;CN
CN116355964A;86926626;CN
CN116355925A;86920199;CN
CN116355955A;86922308;CN
CN116376913A;86962407;CN
CN116376907A;86971793;CN
CN116410285A;87059508;CN
CN116426646A;87089763;CN
CN116426534A;87087917;CN
CN116430048A;87080480;CN
CN116445485A;87126470;CN
CN116445480A;87130806;CN
CN116445550A;87125335;CN
CN116445475A;87129679;CN
CN117384902A;89440445;CN
CN117904108A;90690146;CN
CN118185930A;91402434;CN
CN118272372A;91636925;CN
CN118308353A;91726432;CN
CN118853663A;93172061;CN
CN118995702A;93492791;CN
CN121203144A;98114343;CN
CN121221628A;98158192;CN
CN121227869A;98160302;CN
CN121227878A;98141614;CN
CN121221631A;98153153;CN
CN121226499A;98159319;CN
CN121221520A;98148048;CN
CN118421605A;92323640;CN
CN117987459A;90901112;CN
CN118291524A;91679949;CN
CN118755673A;92949563;CN
CN117327698A;89292475;CN
CN121160694A;98044302;CN
CN121181600A;98084192;CN
CN121177329A;98217438;CN
CN121182900A;98090585;CN
CN121177250A;98089660;CN
CN121177330A;98094675;CN
CN121177496A;98092538;CN
CN121177508A;98215827;CN
CN121203038A;98118973;CN
CN121197402A;98101555;CN
CN121197414A;98104842;CN
CN121197443A;98104149;CN
CN121204049A;98121680;CN
CN121197043A;98115870;CN
CN121204058A;98110416;CN
CN121109382A;97944150;CN
CN121109397A;97948601;CN
CN121130087A;97986510;CN
CN121137140A;98004197;CN
CN223674630U;97978493;CN
CN121136976A;97983527;CN
CN121154820A;98035898;CN
CN121154584A;98039702;CN
CN121175422A;98036717;CN
CN121154809A;98040699;CN
CN121154830A;98037272;CN
CN116490214A;87225431;CN
CN116497055A;87326397;CN
CN116497142A;87319020;CN
CN116497030A;87324671;CN
CN116500266A;87327318;CN
CN116515867A;87406989;CN
CN116529372A;87405124;CN
CN116536278A;87457105;CN
CN116536348A;87446320;CN
CN116555277A;87488715;CN
JOP20230182A1;99056659;JO
CN116574686A;87544210;CN
CN116583602A;87541816;CN
CN116590426A;87598392;CN
CN121065177A;97842517;CN
CN121059633A;97849501;CN
CN121085994A;97886056;CN
CN121096431A;97900264;CN
CN121085983A;97886333;CN
CN121081642A;97894272;CN
CN121081638A;97886726;CN
CN121087041A;97897560;CN
CN121087034A;97887545;CN
CN121087035A;97890617;CN
CN121102442A;97941437;CN
CN121109384A;97933231;CN
CN121015597A;97774835;CN
CN121022825A;97764047;CN
CN121022829A;97761065;CN
CN121022834A;97768140;CN
TW202545538A;98938863;TW
CN121045300A;97800503;CN
CN121041241A;97811365;CN
CN121046464A;97816020;CN
CN121041308A;97802879;CN
CN121046387A;97811405;CN
CN121059632A;97851009;CN
CN121059799A;97837279;CN
CN121059634A;97853292;CN
CN121059835A;97848000;CN
CN121065191A;97851420;CN
CN120983635A;97691423;CN
CN120992955A;97695857;CN
CN120983383A;97695913;CN
CN120983464A;97683138;CN
CN120989087A;97698974;CN
CN120989080A;97699904;CN
CN121006364A;97727021;CN
CN121015710A;97779505;CN
CN121022830A;97764398;CN
CN121022824A;97771246;CN
CN116590244A;87599824;CN
CN116590321A;87605859;CN
CN116584497A;87603288;CN
CN116606359A;87676923;CN
CN116622714A;87619993;CN
CN116622748A;87620409;CN
KR20230122339A;87799743;KR
CN116622652A;87616078;CN
CN116656689A;87718113;CN
CN116670278A;87715792;CN
CN120939040A;97607983;CN
CN120944876A;97611694;CN
CN120939243A;97609616;CN
CN120939038A;97621859;CN
TW202544248A;98569849;TW
CN120965588A;97656400;CN
CN120966994A;97650258;CN
CN120960446A;97640661;CN
CN120960449A;97653973;CN
CN120960249A;97642236;CN
CN116675754A;87785621;CN
CN116694652A;87824263;CN
CN116732033A;87900311;CN
CN116751787A;87954028;CN
CN116769793A;87993029;CN
CN116768992A;87988465;CN
CN116790627A;88038048;CN
CN116801885A;88048393;CN
CN120905227A;97549207;CN
CN120919345A;97595802;CN
CN120919327A;97585284;CN
CN120924603A;97589829;CN
CN120919153A;97598008;CN
CN120944972A;97609519;CN
CN120938925A;97619693;CN
CN120943786A;97610341;CN
CN120944973A;97609825;CN
CN120948678A;97611440;CN
CN120938964A;97620847;CN
CN120888606A;97504350;CN
CN120884555A;97496383;CN
CN120887939A;97495202;CN
KR20250156893A;97722789;KR
CN120888503A;97500489;CN
CN120905220A;97545086;CN
CN120899737A;97545705;CN
CN120905211A;97548535;CN
CN120904263A;97549748;CN
CN120899939A;97552624;CN
CN120905229A;97542588;CN
CN120829898A;97397674;CN
CN120829897A;97400158;CN
CN120842187A;97407193;CN
CN120843407A;97418743;CN
CN120837678A;97407360;CN
CN120843515A;97417228;CN
CN120837667A;97411631;CN
CN120843519A;97408229;CN
CN120837662A;97411527;CN
CN120843507A;97424994;CN
CN120860222A;97456427;CN
CN120860224A;97459762;CN
CN120866317A;97462282;CN
CN120860237A;97472353;CN
CN120877845A;97461329;CN
CN120888551A;97494879;CN
CN120775849A;97293347;CN
CN120775843A;97294446;CN
CN120775845A;97282137;CN
CN120783856A;97286376;CN
CN120789022A;97319651;CN
CN120789271A;97327244;CN
CN120789238A;97316501;CN
CN120796268A;97327668;CN
CN120788995A;97327406;CN
CN120789257A;97330671;CN
CN120796261A;97321048;CN
CN120815062A;97374482;CN
CN120818516A;97366775;CN
CN120827626A;97401039;CN
CN116813738A;88127683;CN
CN116814629A;88139380;CN
KR20230141307A;88292679;KR
CN116855532A;88229767;CN
CN116904461A;88354139;CN
CN116904458A;88353722;CN
CN116926088A;88386378;CN
CN116926119A;88376461;CN
CN116925201A;88389782;CN
CN116947995A;88444544;CN
CN116964204A;88456870;CN
CN116947998A;88456168;CN
CN116947997A;88456164;CN
CN116970586A;88473809;CN
CN120718964A;97162889;CN
CN120733034A;97182640;CN
CN120733055A;97194019;CN
CN120732884A;97181784;CN
CN120732852A;97191389;CN
CN120754252A;97246241;CN
CN120758507A;97239977;CN
CN120775842A;97282069;CN
CN120771284A;97286723;CN
CN120775925A;97296827;CN
CN120678930A;97070793;CN
CN120678898A;97069990;CN
CN120683102A;97084069;CN
CN120683095A;97078107;CN
CN120683101A;97081147;CN
CN120683107A;97080420;CN
CN120695195A;97124834;CN
CN120699963A;97119407;CN
CN120699968A;97123271;CN
CN120713927A;97160208;CN
CN120721966A;97154432;CN
CN120714057A;97161986;CN
CN120718903A;97161833;CN
CN120718904A;97158034;CN
CN120617079A;96953048;CN
CN120617295A;96954257;CN
CN120623289A;96974119;CN
CN120617294A;96953425;CN
CN120617532A;96953298;CN
CN120624452A;96971641;CN
CN120624442A;96951210;CN
CN120624446A;96972633;CN
CN120648733A;97007311;CN
CN120661666A;97050709;CN
CN120665868A;97046929;CN
CN120673906A;97047787;CN
CN120682115A;97072095;CN
CN120571031A;96857040;CN
CN120585863A;96897308;CN
CN120591260A;96896313;CN
CN120591270A;96885399;CN
CN120591272A;96898834;CN
CN120586098A;96886128;CN
CN120605244A;96930333;CN
CN120605345A;96932136;CN
CN120605240A;96926800;CN
CN120608053A;96931604;CN
CN120608054A;96926947;CN
CN120608058A;96929801;CN
CN120608061A;96930124;CN
CN120608055A;96931748;CN
CN120608057A;96931813;CN
CN120505340A;96711469;CN
CN120505314A;96712144;CN
CN120514721A;96752119;CN
CN120514724A;96754841;CN
CN120519454A;96744304;CN
CN120535582A;96780806;CN
CN120536510A;96779894;CN
CN120536431A;96782986;CN
CN120536429A;96789845;CN
CN120554866A;96833174;CN
CN120550128A;96826666;CN
CN120550133A;96825737;CN
CN120549959A;96831174;CN
CN120564846A;96825574;CN
CN116987164A;88533627;CN
CN117025625A;88637931;CN
CN117025597A;88601337;CN
CN117025618A;88634529;CN
CN117025596A;88623484;CN
CN117085131A;88776004;CN
CN117106047A;88812085;CN
CN117106815A;88801604;CN
CN117143213A;88907612;CN
CN120478258A;96669567;CN
CN120485120A;96680006;CN
CN120485178A;96669544;CN
CN120478384A;96665356;CN
CN120484250A;96683287;CN
CN120485185A;96684285;CN
CN120485180A;96676178;CN
CN120485189A;96675679;CN
CN120478386A;96670432;CN
CN120501867A;96714717;CN
CN120501757A;96713473;CN
CN120501756A;96707423;CN
CN120501728A;96710445;CN
CN120501868A;96709299;CN
CN120505318A;96712269;CN
CN120424925A;96554663;CN
CN120424928A;96564405;CN
CN120437158A;96606589;CN
CN120437300A;96610962;CN
CN120437079A;96615893;CN
CN120437296A;96616726;CN
CN120442717A;96615686;CN
CN120459051A;96631059;CN
CN120459296A;96644141;CN
CN120381441A;96487033;CN
CN120381440A;96490669;CN
ZA202409771B;96809116;ZA
CN120400145A;96523704;CN
CN120400320A;96527596;CN
CN120400138A;96521665;CN
CN120392668A;96518814;CN
CN120391467A;96527464;CN
KR20250116214A;96737095;KR
CN120400141A;96516314;CN
CN120400158A;96527792;CN
CN120420447A;96560229;CN
CN120424924A;96560553;CN
CN117143856A;88906810;CN
CN117143870A;88897512;CN
CN117143872A;88883206;CN
CN117203338A;88983688;CN
CN117187297A;88991805;CN
KR102612714B1;89162878;KR
CN117210461A;89047305;CN
CN117210460A;89047302;CN
CN117230086A;89094759;CN
CN117247951A;89130674;CN
